Product Name,Price,Rating,URL
"Samsung Galaxy Book4 (Gray, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODE1NzM0MTA0NTE1Nzg1OjE3MzUzMzEyMTY6c3BfYXRmOjMwMDM0Mjk1MDI1MzAzMjo6MDo6&url=%2FSamsung-Processor-Windows-Fingerprint-Graphics%2Fdp%2FB0CX4VRZJT%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.UBlC-T6AVMz3DHbsqN09RTJbRe-5r2TnwBadnoU4Fk8XmkVv7aLuSxuDb3akeD2c_f1znGmN66INlkwGed_KRhQUCtLPImjG4PFJYvjX6K3ShSti61tBQ2xX0fp9zY5a5oJ0XfggAQK21phI-LxgYM9OTGMZL2IYv_b0xHRLCAAPoq2738ggqfEL3gWXGy0hBW4mOrPP6yQfJO8lWZv2Sj3Lzxb_R0feWTkcpXF7f_w.ChKgVYN84JnKfIXK71FaU3tmmFXNCuU_nqkYgYi0N0E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735331216%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
"Dell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.69kg Laptop",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODE1NzM0MTA0NTE1Nzg1OjE3MzUzMzEyMTY6c3BfYXRmOjMwMDA2ODcxNjY4MTEzMjo6MDo6&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.UBlC-T6AVMz3DHbsqN09RTJbRe-5r2TnwBadnoU4Fk8XmkVv7aLuSxuDb3akeD2c_f1znGmN66INlkwGed_KRhQUCtLPImjG4PFJYvjX6K3ShSti61tBQ2xX0fp9zY5a5oJ0XfggAQK21phI-LxgYM9OTGMZL2IYv_b0xHRLCAAPoq2738ggqfEL3gWXGy0hBW4mOrPP6yQfJO8lWZv2Sj3Lzxb_R0feWTkcpXF7f_w.ChKgVYN84JnKfIXK71FaU3tmmFXNCuU_nqkYgYi0N0E%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735331216%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics),,,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DMTPY8PJ/ref=sr_1_3?dib=eyJ2IjoiMSJ9.UBlC-T6AVMz3DHbsqN09RTJbRe-5r2TnwBadnoU4Fk8XmkVv7aLuSxuDb3akeD2c_f1znGmN66INlkwGed_KRhQUCtLPImjG4PFJYvjX6K3ShSti61tBQ2xX0fp9zY5a5oJ0XfggAQK21phI-LxgYM9OTGMZL2IYv_b0xHRLCAAPoq2738ggqfEL3gWXGy0hBW4mOrPP6yQfJO8lWZv2Sj3Lzxb_R0feWTkcpXF7f_w.ChKgVYN84JnKfIXK71FaU3tmmFXNCuU_nqkYgYi0N0E&dib_tag=se&keywords=laptop&qid=1735331216&sr=8-3
"Apple MacBook Air Laptop: Apple M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey",,,https://www.amazon.in/Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_4?dib=eyJ2IjoiMSJ9.UBlC-T6AVMz3DHbsqN09RTJbRe-5r2TnwBadnoU4Fk8XmkVv7aLuSxuDb3akeD2c_f1znGmN66INlkwGed_KRhQUCtLPImjG4PFJYvjX6K3ShSti61tBQ2xX0fp9zY5a5oJ0XfggAQK21phI-LxgYM9OTGMZL2IYv_b0xHRLCAAPoq2738ggqfEL3gWXGy0hBW4mOrPP6yQfJO8lWZv2Sj3Lzxb_R0feWTkcpXF7f_w.ChKgVYN84JnKfIXK71FaU3tmmFXNCuU_nqkYgYi0N0E&dib_tag=se&keywords=laptop&qid=1735331216&sr=8-4
"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U /16GB/512GB SSD/Intel UHD Graphics/Windows 11/ Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office",,,https://www.amazon.in/Lenovo-V14-G3-Graphics-Business/dp/B08HJWSGW6/ref=sr_1_5?dib=eyJ2IjoiMSJ9.UBlC-T6AVMz3DHbsqN09RTJbRe-5r2TnwBadnoU4Fk8XmkVv7aLuSxuDb3akeD2c_f1znGmN66INlkwGed_KRhQUCtLPImjG4PFJYvjX6K3ShSti61tBQ2xX0fp9zY5a5oJ0XfggAQK21phI-LxgYM9OTGMZL2IYv_b0xHRLCAAPoq2738ggqfEL3gWXGy0hBW4mOrPP6yQfJO8lWZv2Sj3Lzxb_R0feWTkcpXF7f_w.ChKgVYN84JnKfIXK71FaU3tmmFXNCuU_nqkYgYi0N0E&dib_tag=se&keywords=laptop&qid=1735331216&sr=8-5
"Acer [Smartchoice Aspire Lite AMD Ryzen 7 5700U Premium Thin and Light Laptop (Windows 11 Home/16 GB RAM/512 GB SSD/MSO) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MDc0OTc3NTIxNzMwODgwOjE3MzUzMzEyMTg6c3BfYXRmX25leHQ6MzAwMjI5MzE2MjM0ODMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTLXMMC%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.lggWbvcRCj0RlwNYwKM_KGd2cKb3wmrjB5TWr7NIxrrGjHj071QN20LucGBJIEps.NwA4RFH7AIDnH7XTDMD4cXpQvxMEnAm7QPrLm2UYzT8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1735331218%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11 SL/Iron Grey/1.65 Kg), Grey",,,https://www.amazon.in/Lenovo-39-62cm-Antiglare-Laptop-Windows/dp/B0D5J5QGWQ/ref=sr_1_19?dib=eyJ2IjoiMSJ9.lggWbvcRCj0RlwNYwKM_KGd2cKb3wmrjB5TWr7NIxrrGjHj071QN20LucGBJIEps.NwA4RFH7AIDnH7XTDMD4cXpQvxMEnAm7QPrLm2UYzT8&dib_tag=se&keywords=laptop&qid=1735331218&sr=8-19
"Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG",,,https://www.amazon.in/Acer-i3-1305U-Premium-Windows-AL15-53/dp/B0DB1SDB87/ref=sr_1_20?dib=eyJ2IjoiMSJ9.lggWbvcRCj0RlwNYwKM_KGd2cKb3wmrjB5TWr7NIxrrGjHj071QN20LucGBJIEps.NwA4RFH7AIDnH7XTDMD4cXpQvxMEnAm7QPrLm2UYzT8&dib_tag=se&keywords=laptop&qid=1735331218&sr=8-20
"(Refurbished) Lenovo ThinkPad T480 8th Gen Intel Core i7 Thin & Light Laptop (16 GB DDR4 RAM/512 GB SSD/14 (35.6 cm) HD/Windows 11/WiFi/Bluetooth 4.1/Webcam/Intel HD Graphics),Black",,,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Bluetooth-Graphics/dp/B0DKG223F1/ref=sr_1_21?dib=eyJ2IjoiMSJ9.lggWbvcRCj0RlwNYwKM_KGd2cKb3wmrjB5TWr7NIxrrGjHj071QN20LucGBJIEps.NwA4RFH7AIDnH7XTDMD4cXpQvxMEnAm7QPrLm2UYzT8&dib_tag=se&keywords=laptop&qid=1735331218&sr=8-21
